run_id,fuzzer,variant,kind,role,seed,inject_step,a4_step,mutated_value,mutated_word_hex,field_class,outcome_class,intrastep_local,interstep_local,global,layers_triple,failure_count,constraints_json
a4_full_INSTR_WORD_MOD_s22,a4,FULL,INSTR_WORD_MOD,add,22,195,193,,0x00c585a3,format_change,CONSTRAINT_REJECT,1,0,1,1/0/1,1,"[{""layer"": ""intrastep-local"", ""full_loc"": ""loc(callsite( VerifyOpcodeF3F7 ( zirgen/circuit/rv32im/v2/dsl/inst.zir :102:19) at callsite( OpADD ( zirgen/circuit/rv32im/v2/dsl/inst_misc.zir :90:20) at  Misc0 ( zirgen/circuit/rv32im/v2/dsl/inst_misc.zir :33:28))))"", ""residue"": 2013265905, ""cycle"": 14466, ""step"": 193, ""major"": 0, ""minor"": 0, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""loc(callsite( VerifyOpcodeF3F7 ( zirgen/circuit/rv32im/v2/dsl/inst.zir :102:19) at callsite( OpADD ( zirgen/circuit/rv32"", ""value"": 2013265905, ""verified"": false, ""reason"": ""non-scalar mutation""}}, {""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_full_INSTR_WORD_MOD_s23,a4,FULL,INSTR_WORD_MOD,add,23,195,193,,0x00c584b3,dest_reg,GLOBAL_REJECT,0,0,1,0/0/1,0,"[{""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_full_INSTR_WORD_MOD_s24,a4,FULL,INSTR_WORD_MOD,add,24,195,193,,0x00c58533,dest_reg_a0,GLOBAL_REJECT,0,0,1,0/0/1,0,"[{""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_full_INSTR_WORD_MOD_s26,a4,FULL,INSTR_WORD_MOD,add,26,195,193,,0x00c581b3,dest_reg,GLOBAL_REJECT,0,0,1,0/0/1,0,"[{""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_full_INSTR_WORD_MOD_s28,a4,FULL,INSTR_WORD_MOD,add,28,195,193,,0x02c585b3,operation,CONSTRAINT_REJECT,1,0,1,1/0/1,1,"[{""layer"": ""intrastep-local"", ""full_loc"": ""loc(callsite( VerifyOpcodeF3F7 ( zirgen/circuit/rv32im/v2/dsl/inst.zir :104:18) at callsite( OpADD ( zirgen/circuit/rv32im/v2/dsl/inst_misc.zir :90:20) at  Misc0 ( zirgen/circuit/rv32im/v2/dsl/inst_misc.zir :33:28))))"", ""residue"": 1, ""cycle"": 14466, ""step"": 193, ""major"": 0, ""minor"": 0, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""loc(callsite( VerifyOpcodeF3F7 ( zirgen/circuit/rv32im/v2/dsl/inst.zir :104:18) at callsite( OpADD ( zirgen/circuit/rv32"", ""value"": 1, ""verified"": false, ""reason"": ""non-scalar mutation""}}, {""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_full_INSTR_WORD_MOD_s3,a4,FULL,INSTR_WORD_MOD,add,3,195,193,,0x004585b3,src_reg,GLOBAL_REJECT,0,0,1,0/0/1,0,"[{""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_full_INSTR_WORD_MOD_s30,a4,FULL,INSTR_WORD_MOD,add,30,195,193,,0x00c587b3,dest_reg,GLOBAL_REJECT,0,0,1,0/0/1,0,"[{""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_full_INSTR_WORD_MOD_s4,a4,FULL,INSTR_WORD_MOD,add,4,195,193,,0x00e585b3,src_reg,GLOBAL_REJECT,0,0,1,0/0/1,0,"[{""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_full_INSTR_WORD_MOD_s5,a4,FULL,INSTR_WORD_MOD,add,5,195,193,,0x00c595b3,operation,CONSTRAINT_REJECT,1,0,1,1/0/1,1,"[{""layer"": ""intrastep-local"", ""full_loc"": ""loc(callsite( VerifyOpcodeF3F7 ( zirgen/circuit/rv32im/v2/dsl/inst.zir :103:18) at callsite( OpADD ( zirgen/circuit/rv32im/v2/dsl/inst_misc.zir :90:20) at  Misc0 ( zirgen/circuit/rv32im/v2/dsl/inst_misc.zir :33:28))))"", ""residue"": 1, ""cycle"": 14466, ""step"": 193, ""major"": 0, ""minor"": 0, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""loc(callsite( VerifyOpcodeF3F7 ( zirgen/circuit/rv32im/v2/dsl/inst.zir :103:18) at callsite( OpADD ( zirgen/circuit/rv32"", ""value"": 1, ""verified"": false, ""reason"": ""non-scalar mutation""}}, {""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_full_INSTR_WORD_MOD_s6,a4,FULL,INSTR_WORD_MOD,add,6,195,193,,0x00c595b3,operation,CONSTRAINT_REJECT,1,0,1,1/0/1,1,"[{""layer"": ""intrastep-local"", ""full_loc"": ""loc(callsite( VerifyOpcodeF3F7 ( zirgen/circuit/rv32im/v2/dsl/inst.zir :103:18) at callsite( OpADD ( zirgen/circuit/rv32im/v2/dsl/inst_misc.zir :90:20) at  Misc0 ( zirgen/circuit/rv32im/v2/dsl/inst_misc.zir :33:28))))"", ""residue"": 1, ""cycle"": 14466, ""step"": 193, ""major"": 0, ""minor"": 0, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""loc(callsite( VerifyOpcodeF3F7 ( zirgen/circuit/rv32im/v2/dsl/inst.zir :103:18) at callsite( OpADD ( zirgen/circuit/rv32"", ""value"": 1, ""verified"": false, ""reason"": ""non-scalar mutation""}}, {""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_full_INSTR_WORD_MOD_s8,a4,FULL,INSTR_WORD_MOD,add,8,195,193,,0x40c585b3,operation,CONSTRAINT_REJECT,1,0,1,1/0/1,1,"[{""layer"": ""intrastep-local"", ""full_loc"": ""loc(callsite( VerifyOpcodeF3F7 ( zirgen/circuit/rv32im/v2/dsl/inst.zir :104:18) at callsite( OpADD ( zirgen/circuit/rv32im/v2/dsl/inst_misc.zir :90:20) at  Misc0 ( zirgen/circuit/rv32im/v2/dsl/inst_misc.zir :33:28))))"", ""residue"": 32, ""cycle"": 14466, ""step"": 193, ""major"": 0, ""minor"": 0, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""loc(callsite( VerifyOpcodeF3F7 ( zirgen/circuit/rv32im/v2/dsl/inst.zir :104:18) at callsite( OpADD ( zirgen/circuit/rv32"", ""value"": 32, ""verified"": false, ""reason"": ""non-scalar mutation""}}, {""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_full_LOAD_VAL_MOD_s0,a4,FULL,LOAD_VAL_MOD,load_x,0,193,191,2,,,CONSTRAINT_REJECT,1,0,1,1/0/1,1,"[{""layer"": ""intrastep-local"", ""full_loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""residue"": 2013265920, ""cycle"": 14464, ""step"": 191, ""major"": 5, ""minor"": 2, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""value"": 2013265920, ""verified"": true, ""predicted"": 2013265920, ""observed"": 2013265920, ""formula"": ""(mutated - original) mod p"", ""original"": 3, ""mutated"": 2}}, {""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_full_LOAD_VAL_MOD_s1,a4,FULL,LOAD_VAL_MOD,load_x,1,193,191,2,,,CONSTRAINT_REJECT,1,0,1,1/0/1,1,"[{""layer"": ""intrastep-local"", ""full_loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""residue"": 2013265920, ""cycle"": 14464, ""step"": 191, ""major"": 5, ""minor"": 2, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""value"": 2013265920, ""verified"": true, ""predicted"": 2013265920, ""observed"": 2013265920, ""formula"": ""(mutated - original) mod p"", ""original"": 3, ""mutated"": 2}}, {""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_full_LOAD_VAL_MOD_s2,a4,FULL,LOAD_VAL_MOD,load_x,2,193,191,0,,,CONSTRAINT_REJECT,1,0,1,1/0/1,1,"[{""layer"": ""intrastep-local"", ""full_loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""residue"": 2013265918, ""cycle"": 14464, ""step"": 191, ""major"": 5, ""minor"": 2, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""value"": 2013265918, ""verified"": true, ""predicted"": 2013265918, ""observed"": 2013265918, ""formula"": ""(mutated - original) mod p"", ""original"": 3, ""mutated"": 0}}, {""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_full_LOAD_VAL_MOD_s3,a4,FULL,LOAD_VAL_MOD,load_x,3,193,191,4,,,CONSTRAINT_REJECT,1,0,1,1/0/1,1,"[{""layer"": ""intrastep-local"", ""full_loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""residue"": 1, ""cycle"": 14464, ""step"": 191, ""major"": 5, ""minor"": 2, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""value"": 1, ""verified"": true, ""predicted"": 1, ""observed"": 1, ""formula"": ""(mutated - original) mod p"", ""original"": 3, ""mutated"": 4}}, {""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_full_LOAD_VAL_MOD_s4,a4,FULL,LOAD_VAL_MOD,load_x,4,193,191,4,,,CONSTRAINT_REJECT,1,0,1,1/0/1,1,"[{""layer"": ""intrastep-local"", ""full_loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""residue"": 1, ""cycle"": 14464, ""step"": 191, ""major"": 5, ""minor"": 2, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""value"": 1, ""verified"": true, ""predicted"": 1, ""observed"": 1, ""formula"": ""(mutated - original) mod p"", ""original"": 3, ""mutated"": 4}}, {""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_full_STORE_OUT_MOD_s0,a4,FULL,STORE_OUT_MOD,store,0,196,194,6,,,CONSTRAINT_REJECT,1,0,1,1/0/1,1,"[{""layer"": ""intrastep-local"", ""full_loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""residue"": 2013265920, ""cycle"": 14467, ""step"": 194, ""major"": 6, ""minor"": 2, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""value"": 2013265920, ""verified"": true, ""predicted"": 2013265920, ""observed"": 2013265920, ""formula"": ""(mutated - original) mod p"", ""original"": 7, ""mutated"": 6}}, {""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_full_STORE_OUT_MOD_s1,a4,FULL,STORE_OUT_MOD,store,1,196,194,6,,,CONSTRAINT_REJECT,1,0,1,1/0/1,1,"[{""layer"": ""intrastep-local"", ""full_loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""residue"": 2013265920, ""cycle"": 14467, ""step"": 194, ""major"": 6, ""minor"": 2, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""value"": 2013265920, ""verified"": true, ""predicted"": 2013265920, ""observed"": 2013265920, ""formula"": ""(mutated - original) mod p"", ""original"": 7, ""mutated"": 6}}, {""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_full_STORE_OUT_MOD_s2,a4,FULL,STORE_OUT_MOD,store,2,196,194,0,,,CONSTRAINT_REJECT,1,0,1,1/0/1,1,"[{""layer"": ""intrastep-local"", ""full_loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""residue"": 2013265914, ""cycle"": 14467, ""step"": 194, ""major"": 6, ""minor"": 2, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""value"": 2013265914, ""verified"": true, ""predicted"": 2013265914, ""observed"": 2013265914, ""formula"": ""(mutated - original) mod p"", ""original"": 7, ""mutated"": 0}}, {""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_full_STORE_OUT_MOD_s3,a4,FULL,STORE_OUT_MOD,store,3,196,194,8,,,CONSTRAINT_REJECT,1,0,1,1/0/1,1,"[{""layer"": ""intrastep-local"", ""full_loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""residue"": 1, ""cycle"": 14467, ""step"": 194, ""major"": 6, ""minor"": 2, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""value"": 1, ""verified"": true, ""predicted"": 1, ""observed"": 1, ""formula"": ""(mutated - original) mod p"", ""original"": 7, ""mutated"": 8}}, {""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_full_STORE_OUT_MOD_s4,a4,FULL,STORE_OUT_MOD,store,4,196,194,8,,,CONSTRAINT_REJECT,1,0,1,1/0/1,1,"[{""layer"": ""intrastep-local"", ""full_loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""residue"": 1, ""cycle"": 14467, ""step"": 194, ""major"": 6, ""minor"": 2, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""value"": 1, ""verified"": true, ""predicted"": 1, ""observed"": 1, ""formula"": ""(mutated - original) mod p"", ""original"": 7, ""mutated"": 8}}, {""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_memval_load_x_s0,a4,MEM_VAL,MEM_VAL_MOD,load_x,0,193,191,2654435764,,,CONSTRAINT_REJECT,2,2,1,2/2/1,4,"[{""layer"": ""intrastep-local"", ""full_loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""residue"": 2013234768, ""cycle"": 14464, ""step"": 191, ""major"": 5, ""minor"": 2, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""value"": 2013234768, ""verified"": false, ""predicted_primary"": 1372096081, ""predicted_alt"": 641169840, ""observed"": 2013234768, ""original"": 3, ""mutated"": 2654435764}}, {""layer"": ""intrastep-local"", ""full_loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:100)"", ""residue"": 2013225418, ""cycle"": 14464, ""step"": 191, ""major"": 5, ""minor"": 2, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:100)"", ""value"": 2013225418, ""verified"": false, ""predicted_primary"": 1372096081, ""predicted_alt"": 641169840, ""observed"": 2013225418, ""original"": 3, ""mutated"": 2654435764}}, {""layer"": ""interstep-local"", ""full_loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :79:22) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :90:10)))"", ""residue"": 2013234768, ""cycle"": 14464, ""step"": 191, ""major"": 5, ""minor"": 2, ""provenance"": {""layer"": ""interstep-local"", ""loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :79:22) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zi"", ""value"": 2013234768, ""verified"": false, ""predicted_primary"": 1372096081, ""predicted_alt"": 641169840, ""observed"": 2013234768, ""original"": 3, ""mutated"": 2654435764}}, {""layer"": ""interstep-local"", ""full_loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :80:23) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :90:10)))"", ""residue"": 2013225418, ""cycle"": 14464, ""step"": 191, ""major"": 5, ""minor"": 2, ""provenance"": {""layer"": ""interstep-local"", ""loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :80:23) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zi"", ""value"": 2013225418, ""verified"": false, ""predicted_primary"": 1372096081, ""predicted_alt"": 641169840, ""observed"": 2013225418, ""original"": 3, ""mutated"": 2654435764}}, {""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_memval_load_x_s1,a4,MEM_VAL,MEM_VAL_MOD,load_x,1,193,191,1013904229,,,CONSTRAINT_REJECT,2,2,1,2/2/1,4,"[{""layer"": ""intrastep-local"", ""full_loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""residue"": 2013203615, ""cycle"": 14464, ""step"": 191, ""major"": 5, ""minor"": 2, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""value"": 2013203615, ""verified"": false, ""predicted_primary"": 999361695, ""predicted_alt"": 1013904226, ""observed"": 2013203615, ""original"": 3, ""mutated"": 1013904229}}, {""layer"": ""intrastep-local"", ""full_loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:100)"", ""residue"": 2013250451, ""cycle"": 14464, ""step"": 191, ""major"": 5, ""minor"": 2, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:100)"", ""value"": 2013250451, ""verified"": false, ""predicted_primary"": 999361695, ""predicted_alt"": 1013904226, ""observed"": 2013250451, ""original"": 3, ""mutated"": 1013904229}}, {""layer"": ""interstep-local"", ""full_loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :79:22) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :90:10)))"", ""residue"": 2013203615, ""cycle"": 14464, ""step"": 191, ""major"": 5, ""minor"": 2, ""provenance"": {""layer"": ""interstep-local"", ""loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :79:22) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zi"", ""value"": 2013203615, ""verified"": false, ""predicted_primary"": 999361695, ""predicted_alt"": 1013904226, ""observed"": 2013203615, ""original"": 3, ""mutated"": 1013904229}}, {""layer"": ""interstep-local"", ""full_loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :80:23) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :90:10)))"", ""residue"": 2013250451, ""cycle"": 14464, ""step"": 191, ""major"": 5, ""minor"": 2, ""provenance"": {""layer"": ""interstep-local"", ""loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :80:23) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zi"", ""value"": 2013250451, ""verified"": false, ""predicted_primary"": 999361695, ""predicted_alt"": 1013904226, ""observed"": 2013250451, ""original"": 3, ""mutated"": 1013904229}}, {""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
a4_memval_load_y_s0,a4,MEM_VAL,MEM_VAL_MOD,load_y,0,194,192,2654435765,,,CONSTRAINT_REJECT,2,2,1,2/2/1,4,"[{""layer"": ""intrastep-local"", ""full_loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""residue"": 2013234768, ""cycle"": 14465, ""step"": 192, ""major"": 5, ""minor"": 2, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:99)"", ""value"": 2013234768, ""verified"": false, ""predicted_primary"": 1372096081, ""predicted_alt"": 641169840, ""observed"": 2013234768, ""original"": 4, ""mutated"": 2654435765}}, {""layer"": ""intrastep-local"", ""full_loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:100)"", ""residue"": 2013225418, ""cycle"": 14465, ""step"": 192, ""major"": 5, ""minor"": 2, ""provenance"": {""layer"": ""intrastep-local"", ""loc"": ""MemoryWrite(zirgen/circuit/rv32im/v2/dsl/mem.zir:100)"", ""value"": 2013225418, ""verified"": false, ""predicted_primary"": 1372096081, ""predicted_alt"": 641169840, ""observed"": 2013225418, ""original"": 4, ""mutated"": 2654435765}}, {""layer"": ""interstep-local"", ""full_loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :79:22) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :90:10)))"", ""residue"": 2013234768, ""cycle"": 14465, ""step"": 192, ""major"": 5, ""minor"": 2, ""provenance"": {""layer"": ""interstep-local"", ""loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :79:22) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zi"", ""value"": 2013234768, ""verified"": false, ""predicted_primary"": 1372096081, ""predicted_alt"": 641169840, ""observed"": 2013234768, ""original"": 4, ""mutated"": 2654435765}}, {""layer"": ""interstep-local"", ""full_loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :80:23) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :90:10)))"", ""residue"": 2013225418, ""cycle"": 14465, ""step"": 192, ""major"": 5, ""minor"": 2, ""provenance"": {""layer"": ""interstep-local"", ""loc"": ""loc(callsite( IsRead ( zirgen/circuit/rv32im/v2/dsl/mem.zir :80:23) at  MemoryRead ( zirgen/circuit/rv32im/v2/dsl/mem.zi"", ""value"": 2013225418, ""verified"": false, ""predicted_primary"": 1372096081, ""predicted_alt"": 641169840, ""observed"": 2013225418, ""original"": 4, ""mutated"": 2654435765}}, {""layer"": ""global"", ""full_loc"": ""GLOBAL:family:memory residue nonzero"", ""residue"": null, ""cycle"": null, ""step"": null, ""major"": null, ""minor"": null, ""provenance"": null, ""family"": ""memory"", ""address"": null}]"
